source_sheet,source_code,source_description,eshop_title,source_brand,decision,reason,recommended_action,source_document
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019486,ΘΕΡΑΠΕΥΤΙΚΗ ΚΡΕΜΑ OXYMED Medicate 590ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019024,ΠΑΙΧΝΙΔΙ.ΣΚ Jungle Monkey Grey,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005894,ΠΑΙΧΝΙΔΙ FRIENDLY ZOOS PLUSH TPR TOY,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014919,ΣΑΜΠΟΥΑΝ Tropiclean Waterless Hypo Allergenic 220ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003210,ΚΡΕΒΑΤΙ ΦΩΛΙΤΣΑ 2020-2021 75x63x27cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006971,MPS Κλουβί Μεταφοράς PRATIKO 1 Metal 48x32x31,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005198,"ΠΑΙΧΝΙΔΙ ΣΚΥΛΟΥ NOBBY-SET-Tennis Ball (με ΗΧΟ) assorted M 6,5cmNet of 3pcs",,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014856,ΣΑΜΠΟΥΑΝ PERFECT PET ANIMOLOGY DERMA DOG 250ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008760,ΧΤΕΝΑ SHEDDING TOOL MEDIUM BLADE 66mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,002931,ΚΡΕΒΑΤΙ CUSHION COMFOR SIMPLE 60x40cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005242,ΠΑΙΧΝΙΔΙ NOBBY DISPLAY Tennis Ball,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003788,NOBBY- Λουρί Classic PRENO ROYAL black L 120cm 15/20 mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003766,NOBBY Επαγγελματικό Επιστήθιο SEGURO red 82-110cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003767,NOBBY Επαγγελματικό Επιστήθιο SEGURO black 82-110cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003925,NOBBY Επαγγελματικό Επιστήθιο SEGURO brown 82-110cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018562,DENIK PET CLOTHES T97,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018913,FO Παιχνίδι Σκύλου Long Leg Pig S,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,020618,NOBBY Car Seat protection 47x102cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005944,ΠΑΙΧΝΙΔΙ PET INTEREST PUPPY BAMBOO CARAMEL 22.5cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006058,ΠΑΙΧΝΙΔΙ KONG AIR SQUEAKER BONE MD,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018859,FO Παιχνίδι Σκύλου Forest Eye Fox Stick,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008896,ΒΟΥΡΤΣΑ FURMINATOR SMALL (για Μακρυτριχα),,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004171,ΠΕΡΙΛΑΙΜΙΟ ΙΜΑΝΤΑ ΔΙΠΛ-25MMx55,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018738,ΣΤΡΩΜΑ SHETL OVAL XL ΓΚΡΙ 88X58cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006189,ΠΑΙΧΝΙΔΙ KONG CAT ZOOMGROOM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012684,NOBBY Λουρί SOFT GRIP BLACK 120cm XS,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009736,Φιλτρο για Pet Fountain,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012765,NOBBY- Εργονομικό Λουρί Classic PRENO ROYAL olive green L 120cm 25/35 mm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003439,ΚΡΕΒΑΤΙ ΣΚΥΛΟΥ PET BED LARGE PBDK14L,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004166,ΠΕΡΙΛΑΙΜΙΟ ΡΥΘΜΙΖΟΜΕΝΟ PET CAMELOT 10χ25-35,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003386,ΣΤΡΩΜΑ FERPLAST PRINCE 78/8 CUSHION BLUE BEIGE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006176,ΠΑΙΧΝΙΔΙ KONG Wild Knots Bear XL,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,002678,NOBBY- Κρεβατάκι Donut-ALANIS leopard grey 45cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007028,ΚΛΟΥΒΙ ΜΕΤΑΦΟΡΑΣ BRACCO TRAVEL 3 60x40x38.5cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003650,NOBBY Περιλαίμιο SOFT GRIP BLUE 25-35cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006180,ΠΑΙΧΝΙΔΙ KONG Connects Kitty Comper,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003565,ΛΟΥΡΙ ΣΚΥΛΟΥ INFLATABLE XS,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003729,NOBBY Περιλαίμιο SOFT GRIP XS PINK 20-30cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005239,"NOBBY-DISPLAY- Ψαροκάλαμο, tail & Mouse DISPLAY 45cm+37cm",,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007923,ΚΟΥΒΕΡΤΑ ΣΚΥΛΟΥ 100 χ150 cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007013,ΡΟΔΕΣ ΓΙΑ ΚΛΟΥΒΙ SKUDO-4-5-6 4τμχ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014988,MFS Σαμπουάν για Λευκό τρίχωμα 300ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004236,ΠΕΡΙΛΑΙΜΙΟ ΙΜΑΝΤΑ ΔΙΠΛ-25MMx60,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012702,NOBBY Επιστήθιο SOFT GRIP beige 40-56cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009748,Βούρτσα διπλής όψεως LF,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014803,Σαμπουάν MFS Αφρού για σκυλο/γατα 200ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005627,"ΠΑΙΧΝΙΔΙ ΓΑΤΑΣ CUBE 2,5 CM",,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003144,ΚΡΕΒΑΤΙ /ΦΩΛΙΑ SET 2901-2902-10,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004145,ΠΕΡΙΛΑΙΜΙΟ ΙΜΑΝΤΑ ΜΟΝΟΣ 16ΜΜΧ40,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,003191,ΚΡΕΒΒΑΤΙ ΣΚΥΛΟΥ/ΓΑΤΑΣ UNICORN BLUE/PINK SMALL,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019027,ΠΑΙΧΝΙΔΙ.ΣΚ Mini Tug Max,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004264,ΟΔΗΓΟΣ ΙΜΑΝΤΑ ΔΙΠΛΟΣ-25ΜΜΧ120,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
